order_id,product_id,price,quantity
19952,591,129.72,2
19953,441,44.14,2
19953,108,328.04,4
19953,522,451.87,4
19954,331,51.9,1
19954,222,26.64,3
19954,101,212.36,5
19954,432,352.21,4
19954,481,96.29,5
19955,621,222.19,4
19955,148,129.9,4
19955,966,62.36,3
19955,887,425.52,4
19956,910,93.1,1
19956,546,123.8,1
19957,441,245.35,3
19957,14,201.37,4
19958,264,231.27,5
19959,262,81.82,1
19959,614,33.59,2
19959,363,349.7,5
19960,290,191.78,2
19960,847,237.41,5
19961,968,61.51,4
19961,475,144.28,1
19961,956,54.27,1
19962,703,60.84,2
19962,834,258.99,1
19963,638,404.05,3
19963,929,28.02,4
19963,571,272.19,2
19963,687,35.66,1
19964,291,282.56,1
19965,485,184.7,3
19965,570,449.9,2
19965,596,218.93,1
19965,19,399.56,1
19966,240,335.0,4
19966,833,13.31,2
19966,199,182.75,4
19967,530,425.35,5
19967,109,55.41,2
19967,232,476.87,4
19967,791,285.84,4
19968,282,441.84,2
19968,386,354.47,3
19968,141,270.97,5
19968,324,89.98,2
19969,520,264.04,3
19970,161,177.14,3
19970,296,444.57,5
19970,839,250.8,3
19970,781,407.69,3
19970,919,60.55,1
19971,37,353.17,5
19971,233,217.21,1
19971,249,187.05,1
19971,568,17.45,5
19971,154,249.55,1
19972,589,130.79,4
19972,491,285.83,5
19972,802,426.49,1
19972,372,90.13,2
19973,735,63.78,1
19974,880,142.62,1
19974,657,9.25,3
19974,953,383.4,2
19975,529,388.94,2
19975,371,423.53,3
19976,16,355.44,5
19976,145,304.0,2
19976,924,398.65,1
19976,388,451.68,5
19977,946,62.19,5
19977,289,182.95,1
19978,132,185.7,3
19978,349,55.23,3
19978,410,156.24,1
19978,619,62.5,5
19979,862,176.66,1
19980,761,480.92,1
19980,601,79.82,1
19980,958,432.72,1
19980,213,293.97,5
19981,499,325.0,1
19981,37,81.19,3
19981,62,142.55,5
19981,888,18.55,2
19982,286,26.2,2
19982,45,444.57,2
19982,569,417.26,1
19982,734,384.59,1
19982,295,317.96,4
19983,542,432.61,1
19984,212,12.49,1
19984,418,348.93,1
19985,684,241.78,3
19985,791,439.06,3
19985,346,209.69,1
19986,670,189.72,5
19987,123,338.88,1
19988,364,366.38,5
19988,556,299.86,4
19988,706,44.94,1
19988,830,89.99,4
19988,429,193.05,5
19989,588,477.87,2
19990,787,336.72,3
19990,440,484.87,4
19990,713,173.66,3
19990,560,96.16,1
19991,462,362.38,3
19991,250,63.65,1
19991,602,296.56,2
19991,867,432.52,1
19991,203,83.07,2
19992,336,194.29,4
19992,470,489.5,3
19992,634,284.35,5
19992,790,174.8,1
19992,191,435.84,1
19993,632,206.5,2
19993,789,69.18,5
19993,829,252.49,1
19994,22,485.16,4
19994,249,117.94,3
19994,619,409.1,5
19995,322,169.98,4
19995,638,6.53,1
19995,312,350.6,2
19995,603,13.54,4
19996,927,258.4,1
19996,701,455.14,4
19996,959,362.93,2
19997,962,338.59,4
19997,628,289.02,2
19998,81,59.25,2
19999,532,337.33,3
19999,368,113.08,3
20000,814,418.11,4
20000,841,416.06,4
20001,428,208.16,1
20002,885,468.85,5
20003,254,322.99,3
20003,141,388.83,1
20003,819,446.26,3
20004,333,362.95,2
20004,705,198.21,3
20004,62,333.61,5
20004,609,66.94,2
20005,375,329.96,1
20005,114,22.93,2
20005,766,132.42,4
20005,882,30.2,3
20005,48,147.22,1
20006,488,246.6,2
20006,972,322.4,1
20007,977,344.67,3
20007,57,442.73,3
20007,216,50.5,4
20008,146,435.42,3
20008,493,237.35,3
20008,785,7.68,5
20009,570,103.23,2
20009,72,424.2,3
20009,189,319.99,5
20009,154,19.04,1
20009,451,488.36,1
20010,489,121.14,2
20010,75,413.26,2
20011,431,53.86,4
20012,848,456.5,4
20012,643,41.33,2
20012,10,128.62,4
20012,254,461.79,4
20013,591,208.8,3
20013,824,471.03,3
20014,947,491.24,2
20014,485,463.37,2
20014,694,117.54,1
20014,437,259.84,4
20014,775,396.57,5
20015,273,182.76,2
20015,65,128.32,5
20016,341,58.59,5
20017,167,406.19,5
20017,160,20.98,5
20017,557,257.87,2
20017,600,294.44,4
20018,317,480.49,4
20018,82,68.8,1
20018,570,222.62,4
20018,771,191.03,3
20018,636,122.34,2
20019,239,34.43,3
20019,140,419.18,2
20019,192,319.12,2
20020,444,104.26,3
20020,613,185.26,2
20020,781,22.67,2
20021,980,135.4,4
20021,698,308.55,3
20022,661,42.95,5
20023,99,186.75,2
20023,980,280.47,4
20023,263,197.5,4
20023,192,127.92,4
20023,937,268.01,5
20024,514,252.36,5
20024,422,223.1,4
20025,868,371.72,4
20025,521,407.18,1
20025,63,471.1,2
20025,940,460.67,1
20026,173,331.58,2
20026,211,60.17,2
20026,995,154.19,3
20027,734,68.38,1
20027,110,305.16,4
20027,96,78.96,5
20027,35,294.48,2
20027,121,323.82,4
20028,632,167.53,5
20028,556,473.66,5
20028,50,247.33,5
20029,788,447.47,5
20029,153,106.1,3
20029,143,372.89,1
20030,424,332.86,3
20031,748,482.59,3
20031,544,387.34,1
20031,479,264.5,4
20031,27,29.65,1
20031,570,136.6,3
20032,910,287.16,2
20033,87,31.37,3
20034,240,256.54,1
20034,366,119.67,1
20034,391,385.82,3
20035,463,446.64,4
20036,76,37.76,2
20036,93,298.32,3
20037,507,221.59,2
20037,15,65.48,2
20037,863,422.85,1
20037,973,335.07,5
20037,593,458.82,3
20038,31,123.08,1
20038,847,90.31,2
20038,306,397.99,3
20038,809,179.99,1
20038,109,361.79,4
20039,692,54.28,4
20039,765,116.78,5
20040,282,352.7,5
20040,789,65.47,4
20040,995,436.8,5
20040,738,282.22,5
20041,511,301.3,2
20041,459,365.3,2
20041,557,255.22,3
20041,443,254.13,5
20042,587,124.41,2
20042,611,493.77,5
20042,60,121.9,4
20042,973,401.56,5
20042,209,300.88,2
20043,164,355.4,5
20043,456,339.13,1
20043,81,331.24,3
20043,72,231.48,5
20043,294,491.11,4
20044,355,318.04,2
20044,134,7.27,3
20044,564,35.51,2
20044,37,322.72,3
20044,162,60.37,3
20045,652,347.56,4
20045,834,368.1,4
20045,946,198.42,2
20045,844,474.24,3
20045,142,292.01,3
20046,762,6.69,5
20046,55,287.91,1
20047,769,409.58,5
20047,860,378.94,2
20047,757,384.61,2
20047,391,347.51,4
20048,216,404.4,2
20048,516,241.98,5
20048,139,299.86,3
20048,255,238.83,2
20048,402,102.58,5
20049,504,421.0,3
20050,670,349.5,1
20050,380,183.63,3
20050,782,393.76,5
20051,664,487.74,3
20051,933,259.1,4
20051,205,415.11,2
20052,505,491.41,2
20053,299,296.83,2
20053,316,395.26,4
20054,964,186.32,3
20054,194,272.26,5
20054,311,295.18,4
20054,154,129.41,2
20055,529,294.03,1
20056,814,408.97,1
20057,373,406.46,1
20057,679,16.75,5
20058,595,232.18,2
20058,830,79.29,2
20058,96,54.45,5
20058,286,396.15,4
20059,29,480.89,5
20059,745,183.22,1
20059,372,124.52,4
20059,957,90.26,5
20059,944,111.33,1
20060,773,376.12,2
20060,652,361.08,4
20060,396,430.94,3
20060,557,87.84,4
20060,325,216.63,3
20061,714,418.28,3
20061,731,96.52,5
20062,354,79.43,4
20062,780,250.18,2
20062,561,300.5,5
20063,159,404.72,4
20063,532,108.03,1
20063,445,443.85,2
20063,413,481.03,2
20063,338,496.07,1
20064,384,283.05,4
20064,847,370.08,3
20064,792,259.91,1
20064,19,420.71,1
20064,488,345.75,3
20065,15,194.18,5
20066,534,454.64,1
20066,471,426.35,3
20066,13,489.92,5
20067,558,324.22,3
20067,508,327.54,4
20067,857,381.82,1
20067,180,31.05,3
20068,120,219.59,4
20069,588,89.7,1
20069,618,495.1,4
20069,235,242.12,4
20070,226,199.36,1
20070,378,335.45,5
20070,407,389.32,5
20071,621,264.47,5
20071,310,220.92,1
20071,266,478.06,4
20071,529,279.88,5
20071,932,345.53,5
20072,527,189.64,3
20072,506,222.78,3
20072,795,475.61,1
20073,454,369.91,5
20073,846,229.88,4
20073,668,404.33,1
20074,905,159.24,5
20075,950,369.48,2
20075,504,197.63,4
20075,269,355.75,2
20075,195,23.94,2
20075,283,314.48,3
20076,495,280.0,5
20077,317,107.44,5
20078,812,448.62,5
20078,42,377.69,4
20078,723,292.86,4
20079,527,6.5,2
20079,374,463.05,2
20080,669,117.47,2
20080,616,64.64,2
20080,863,186.98,2
20080,411,469.54,1
20081,640,224.36,3
20081,679,333.62,3
20081,890,497.76,4
20081,880,47.47,1
20081,878,90.53,4
20082,322,251.3,4
20082,253,227.51,4
20082,847,160.02,3
20083,616,118.05,1
20083,218,203.33,5
20084,170,419.11,3
20084,40,419.97,5
20085,659,174.08,1
20085,882,51.12,2
20085,963,6.31,3
20085,128,55.47,3
20086,912,364.77,5
20086,517,472.86,1
20086,213,373.0,3
20086,865,451.07,5
20086,861,351.89,1
20087,908,117.77,5
20088,997,375.42,5
20088,265,288.31,3
20088,626,253.32,5
20088,224,444.52,1
20089,480,109.86,4
20089,232,283.85,4
20089,310,330.89,2
20090,517,214.38,4
20090,798,421.24,2
20091,399,92.24,5
20091,453,222.44,3
20091,931,166.01,3
20091,943,24.38,2
20092,627,310.23,2
20092,586,139.84,1
20092,563,379.45,1
20093,564,396.43,1
20093,49,468.12,1
20093,258,419.71,3
20094,691,467.42,1
20094,43,184.98,2
20094,115,405.68,5
20094,611,263.7,4
20094,798,34.56,1
20095,754,20.63,4
20095,304,22.73,2
20095,86,95.63,3
20096,712,31.03,1
20096,608,164.22,1
20096,691,311.93,1
20096,409,43.63,3
20096,940,23.4,2
20097,587,48.96,1
20097,810,499.44,1
20097,434,274.31,4
20097,637,139.21,1
20097,65,143.96,5
20098,18,92.8,4
20098,607,396.85,1
20098,48,169.4,3
20098,459,18.27,2
20098,7,85.91,2
20099,166,418.78,2
20099,97,77.46,4
20099,69,86.75,4
20100,80,290.66,1
20100,42,327.3,1
20101,636,40.89,5
20102,591,93.99,1
20102,436,338.02,5
20102,494,6.39,3
20102,900,230.37,2
20102,962,100.3,2
20103,294,51.22,1
20103,57,313.43,2
20104,372,147.57,4
20105,238,179.85,3
20105,214,6.77,3
20106,268,324.65,4
20106,664,216.25,5
20107,507,384.93,4
20108,488,325.2,4
20108,40,283.56,5
20108,630,159.57,2
20108,642,425.09,5
20108,933,214.06,3
20109,560,193.14,1
20109,817,463.7,5
20110,775,282.88,4
20110,711,448.73,5
20110,549,273.09,1
20110,455,391.77,4
20111,820,432.61,5
20111,124,156.47,3
20111,390,207.59,2
20111,967,321.98,2
20112,617,422.35,3
20112,946,399.82,5
20112,51,207.11,1
20113,849,165.96,3
20113,510,218.8,1
20113,925,181.81,5
20113,680,452.73,2
20114,547,473.35,3
20114,832,111.3,5
20114,350,403.57,5
20115,886,201.15,5
20115,455,322.37,3
20115,995,39.91,4
20115,993,355.87,1
20115,450,123.85,1
20116,439,243.15,2
20116,815,473.4,4
20116,900,93.22,5
20116,936,14.93,2
20117,298,437.96,3
20117,196,95.52,4
20117,351,162.62,4
20117,195,198.57,5
20118,253,388.99,2
20118,59,430.25,5
20118,41,214.29,2
20118,51,400.01,3
20119,806,330.43,1
20119,27,265.41,1
20119,404,73.33,1
20119,472,447.97,5
20120,598,189.65,1
20120,499,408.05,2
20120,820,329.47,3
20120,749,169.73,1
20121,575,81.09,5
20121,272,285.22,1
20122,163,10.64,2
20122,789,159.94,2
20122,141,258.28,5
20122,349,383.33,2
20122,795,467.52,1
20123,549,131.45,1
20123,918,80.02,5
20123,878,368.96,5
20123,725,475.7,2
20124,554,13.11,2
20124,286,156.65,2
20124,208,32.28,1
20124,865,440.9,4
20124,311,171.4,4
20125,413,496.24,1
20126,601,397.81,3
20126,981,61.12,3
20127,330,105.69,5
20127,785,403.52,1
20127,749,383.84,1
20127,655,134.29,5
20127,964,74.17,5
20128,385,411.1,3
20129,824,460.49,5
20129,689,321.09,3
20129,246,117.8,5
20129,641,20.11,2
20129,510,124.64,2
20130,748,237.71,1
20130,126,326.91,2
20130,562,133.6,1
20130,422,163.7,4
20130,113,308.84,1
20131,364,70.52,5
20131,697,150.62,3
20131,864,296.78,5
20131,757,498.28,3
20131,164,442.78,4
20132,662,403.94,2
20132,234,375.12,3
20132,588,89.94,5
20133,920,349.34,1
20133,624,138.06,5
20133,887,266.69,5
20134,53,337.42,3
20134,523,162.34,4
20134,722,385.07,4
20135,752,324.15,5
20135,960,457.17,4
20136,885,377.12,4
20136,682,99.64,1
20136,447,145.36,2
20136,965,107.85,5
20137,763,140.69,1
20138,426,239.9,3
20138,372,498.28,2
20138,220,371.89,3
20138,60,42.81,5
20138,451,396.0,1
20139,391,24.68,1
20140,881,240.06,2
20140,758,392.29,1
20140,622,132.18,4
20140,888,18.55,4
20140,378,356.64,5
20141,731,70.96,2
20141,21,140.55,1
20142,695,374.24,1
20142,23,443.16,5
20142,405,106.35,3
20143,806,51.92,4
20143,873,70.44,2
20144,277,54.96,3
20145,397,250.39,1
20145,343,34.18,4
20145,582,285.97,1
20145,777,429.65,2
20145,242,58.19,5
20146,896,70.16,5
20147,930,51.15,3
20147,369,254.25,4
20147,198,84.72,5
20148,847,404.99,5
20148,540,124.38,4
20148,762,406.24,3
20149,119,75.88,5
20149,55,155.25,3
20149,938,62.28,5
20149,410,119.81,1
20150,124,309.18,3
20150,370,320.65,3
20150,978,319.68,2
20151,806,29.27,5
20151,848,291.46,3
20151,88,320.86,5
20151,840,303.78,1
20151,860,45.63,5
20152,275,187.9,3
20152,981,12.21,2
20152,481,404.87,1
20152,397,466.6,3
20152,344,461.65,2
20153,7,133.28,1
20153,870,194.72,1
20153,779,406.37,3
20154,434,486.54,1
20155,803,489.14,5
20155,437,28.4,2
20156,127,354.42,4
20156,971,230.18,1
20156,385,12.02,1
20156,604,161.64,3
20157,90,79.27,2
20158,844,311.52,5
20158,990,31.01,4
20158,853,364.03,5
20158,941,121.68,5
20158,214,169.26,5
20159,401,41.42,5
20159,116,329.53,4
20159,340,43.92,2
20160,754,293.75,2
20160,768,25.95,5
20160,589,385.82,3
20160,551,351.34,3
20161,268,138.74,1
20161,321,18.04,1
20161,406,140.94,5
20161,898,134.46,1
20161,825,245.41,4
20162,10,377.02,1
20162,557,311.95,1
20162,423,276.27,3
20163,541,394.84,5
20163,680,163.02,2
20164,764,495.31,1
20164,207,207.12,5
20165,562,344.28,1
20165,99,184.11,3
20165,916,456.28,5
20165,428,88.1,3
20166,797,97.79,3
20166,802,366.5,3
20166,145,189.32,1
20166,986,406.35,3
20166,138,96.39,1
20167,217,347.27,5
20167,759,151.28,4
20167,903,139.77,1
20167,434,22.41,1
20168,641,352.13,4
20168,490,383.52,4
20168,476,68.84,4
20168,213,160.29,1
20168,782,482.78,4
20169,646,423.17,5
20170,810,267.45,3
20170,272,187.36,3
20171,666,457.57,1
20171,810,261.17,4
20172,220,278.68,5
20172,504,261.01,2
20172,136,423.59,3
20172,967,183.13,1
20173,205,186.44,4
20173,547,199.45,4
20174,507,492.44,5
20174,415,302.65,3
20174,953,490.18,2
20175,9,18.24,1
20175,26,144.98,4
20175,510,301.02,1
20175,456,344.19,2
20176,58,441.1,3
20176,794,468.51,2
20176,918,266.21,1
20176,403,313.24,4
20176,379,454.57,3
20177,68,211.13,4
20177,634,118.59,5
20177,13,286.8,1
20178,387,311.71,4
20179,848,196.85,1
20179,971,138.18,5
20179,849,144.25,3
20179,258,308.31,4
20179,923,406.9,4
20180,677,363.95,5
20180,955,194.72,4
20180,140,278.31,2
20180,484,358.13,3
20180,259,381.46,4
20181,473,101.42,1
20182,957,303.29,2
20183,854,384.1,1
20183,339,133.4,3
20183,293,344.52,3
20184,74,107.9,2
20184,59,374.24,1
20184,237,194.89,4
20184,748,185.63,3
20184,447,108.15,4
20185,227,401.85,1
20185,801,24.05,5
20185,225,168.61,1
20186,326,397.07,2
20187,191,85.37,5
20187,364,206.22,2
20187,392,335.22,2
20188,89,131.58,2
20188,5,407.41,4
20188,558,187.35,1
20189,665,470.78,3
20189,494,382.65,2
20190,408,267.98,5
20190,558,321.48,1
20190,7,37.92,3
20191,162,207.61,1
20192,883,79.35,2
20192,321,372.95,1
20192,192,154.7,2
20192,499,342.44,5
20193,905,125.96,3
20193,191,174.22,3
20193,80,394.46,5
20193,173,124.43,1
20193,652,486.11,2
20194,837,205.97,4
20194,569,170.37,2
20195,878,426.18,2
20195,879,266.15,4
20195,709,107.16,3
20195,211,164.72,5
20195,835,327.12,5
20196,818,157.94,2
20196,956,223.07,1
20196,495,467.94,3
20196,912,41.24,1
20197,588,29.06,4
20197,814,266.03,3
20198,533,243.5,5
20198,619,407.4,5
20198,226,438.76,1
20199,457,311.09,3
20199,936,331.68,3
20199,793,449.22,4
20200,346,490.45,2
20200,89,172.22,5
20200,174,11.06,5
20201,933,54.76,2
20202,896,154.0,2
20202,247,243.66,5
20202,267,453.06,4
20202,871,287.97,2
20203,350,372.96,2
20203,433,392.81,4
20203,884,81.14,4
20203,560,323.27,1
20204,753,198.82,3
20204,782,454.0,1
20204,694,448.43,3
20204,254,196.17,1
20204,579,484.19,3
20205,881,182.89,5
20205,895,282.79,4
20205,644,448.15,3
20206,812,257.7,5
20206,906,28.6,1
20207,174,458.81,3
20207,981,157.3,5
20208,499,134.54,1
20208,274,33.4,4
20208,110,362.73,3
20209,466,422.84,4
20209,135,345.89,4
20209,468,363.51,1
20209,591,395.5,5
20209,416,189.02,2
20210,994,186.34,1
20210,376,228.06,5
20210,596,155.57,2
20210,261,159.67,2
20211,411,121.35,1
20211,9,289.75,1
20212,125,12.25,5
20212,681,90.27,1
20213,487,220.19,1
20213,296,496.82,4
20213,699,400.41,2
20213,858,207.91,2
20214,259,303.68,2
20214,14,56.01,5
20214,264,261.02,2
20215,161,252.25,4
20216,935,276.49,5
20217,932,486.3,3
20217,142,276.06,4
20217,134,159.98,3
20217,619,398.97,5
20217,603,286.77,3
20218,672,371.76,3
20219,651,385.78,4
20219,197,481.27,5
20219,241,124.43,5
20220,721,60.95,2
20220,792,97.81,4
20220,734,357.75,4
20221,188,298.36,5
20221,444,397.85,4
20222,501,460.37,1
20223,260,86.49,4
20223,945,309.26,3
20223,121,318.69,2
20224,952,94.26,4
20224,230,233.73,2
20224,174,398.03,5
20224,33,182.15,5
20224,210,250.23,1
20225,613,390.81,3
20225,627,308.53,4
20225,215,36.79,1
20226,58,99.49,3
20226,577,294.48,1
20226,506,429.3,3
20226,558,483.02,1
20227,711,166.15,2
20227,257,227.38,1
20227,603,213.99,1
20227,514,32.89,3
20227,803,411.23,4
20228,801,409.15,3
20228,128,309.65,2
20228,424,279.56,2
20229,6,224.82,2
20229,273,15.11,3
20229,187,23.61,2
20230,212,51.62,4
20230,382,335.97,3
20230,755,457.36,4
20231,442,345.89,2
20231,444,230.68,5
20232,530,444.47,5
20232,602,380.44,4
20233,554,279.13,3
20233,979,161.98,1
20233,847,137.81,1
20234,590,493.48,2
20235,619,269.09,5
20235,951,359.26,4
20236,961,376.51,5
20236,704,53.23,1
20236,384,473.66,2
20237,86,80.1,3
20237,687,143.53,3
20238,715,248.95,1
20238,326,200.68,2
20238,835,178.85,2
20238,617,131.5,1
20238,135,171.84,2
20239,465,96.46,3
20239,557,398.66,3
20239,96,433.5,3
20239,278,136.39,2
20239,978,444.37,2
20240,394,297.06,5
20240,218,394.62,1
20240,600,326.97,5
20241,454,327.44,1
20241,480,458.07,4
20242,84,75.93,5
20242,695,359.16,2
20242,36,86.99,4
20242,897,306.41,3
20243,151,368.11,5
20243,819,285.69,3
20243,243,179.73,2
20243,145,472.13,4
20243,977,414.98,2
20244,132,374.09,5
20245,933,399.82,4
20245,374,261.05,5
20245,631,323.98,4
20246,455,412.91,2
20247,309,119.93,5
20247,409,257.86,1
20247,966,394.78,2
20247,618,189.55,3
20248,353,175.94,5
20249,181,235.08,2
20249,951,9.34,5
20249,26,213.81,2
20250,249,191.42,3
20250,442,371.74,1
20250,226,48.81,3
20251,53,389.82,1
20251,197,367.9,4
20251,122,425.87,2
20251,404,375.27,2
20252,842,325.94,3
20252,772,285.56,4
20252,837,16.67,1
20253,535,368.5,5
20254,993,175.39,5
20255,967,481.19,5
20255,199,446.61,1
20255,980,350.05,5
20255,483,63.99,2
20256,250,28.96,3
20256,734,198.59,3
20256,387,114.99,1
20257,488,135.84,1
20257,445,254.32,2
20257,247,43.53,4
20257,446,398.23,5
20258,978,100.16,1
20258,456,312.61,5
20258,51,8.99,3
20258,95,319.42,2
20259,639,455.01,3
20259,31,136.35,1
20259,782,280.47,3
20259,320,33.29,2
20260,738,187.37,1
20260,720,23.34,4
20260,546,367.81,2
20260,337,412.86,4
20261,223,454.38,1
20261,265,306.56,3
20262,878,332.61,2
20263,350,322.97,4
20263,411,81.51,1
20264,505,265.3,1
20265,408,81.01,5
20265,9,428.63,1
20265,172,178.16,1
20266,904,130.48,4
20266,286,124.01,2
20267,64,339.6,3
20267,641,67.45,5
20268,334,305.24,2
20268,149,349.74,2
20269,876,133.45,5
20269,180,445.54,2
20269,970,211.23,4
20269,293,361.88,2
20270,682,116.62,2
20271,729,352.91,2
20271,684,233.44,5
20271,383,155.99,2
20271,354,351.52,5
20271,589,52.3,4
20272,600,488.02,4
20273,257,347.02,1
20273,430,40.55,1
20273,762,416.66,1
20274,109,183.16,5
20274,708,487.39,2
20275,352,435.68,4
20276,752,43.39,1
20276,163,185.67,5
20276,561,170.51,4
20277,527,149.73,5
20277,81,82.76,3
20277,535,249.59,2
20277,540,382.11,4
20277,116,89.91,4
20278,62,86.24,2
20278,306,15.68,2
20279,356,360.22,5
20279,64,234.62,1
20279,380,170.8,3
20280,563,41.35,3
20281,2,81.29,4
20281,99,408.24,5
20282,477,313.38,5
20282,926,73.09,1
20283,384,62.93,5
20283,909,418.1,3
20283,546,349.09,2
20283,216,240.93,1
20283,346,20.8,3
20284,479,170.71,2
20284,813,394.2,5
20284,656,243.57,4
20284,149,453.49,4
20285,274,14.39,4
20285,607,344.97,2
20286,34,494.74,5
20286,496,370.33,1
20286,44,135.63,1
20287,922,438.78,1
20287,672,283.39,2
20288,102,116.08,2
20289,494,227.53,3
20290,228,199.16,4
20290,747,149.07,3
20290,327,139.2,5
20290,234,285.68,4
20290,594,115.1,3
20291,971,449.15,2
20291,307,82.07,2
20291,224,469.26,4
20292,6,497.98,2
20292,337,355.65,2
20292,706,14.33,1
20292,544,412.55,5
20292,119,229.35,4
20293,549,236.26,4
20293,979,466.88,4
20293,523,486.79,3
20293,493,37.79,2
20294,963,87.05,1
20294,241,348.53,2
20294,970,455.38,3
20294,658,199.66,4
20295,979,159.88,1
20295,255,222.83,3
20296,276,488.67,5
20297,914,240.29,3
20298,83,28.34,1
20298,984,103.84,5
20299,547,151.36,4
20299,852,371.22,5
20299,588,487.25,2
20299,641,370.73,3
20300,401,354.83,3
20300,258,159.23,2
20301,813,428.31,3
20301,266,262.38,2
20301,387,369.5,1
20302,514,419.72,1
20302,341,108.04,1
20303,414,53.48,1
20303,638,346.04,3
20303,334,198.5,5
20303,6,55.67,3
20304,204,390.96,5
20304,136,160.91,4
20305,628,179.13,5
20305,734,353.98,5
20305,572,454.11,4
20306,342,140.23,2
20306,159,115.34,1
20307,437,440.08,2
20308,797,45.97,1
20308,258,19.64,1
20308,626,59.42,2
20308,737,147.18,1
20308,870,397.14,1
20309,232,14.28,4
20309,207,218.2,1
20309,341,238.14,5
20310,993,124.62,1
20311,158,407.72,2
20311,935,94.63,5
20311,863,140.5,5
20311,921,320.88,2
20312,610,463.06,5
20312,78,249.72,3
20312,759,452.95,3
20313,943,463.31,3
20314,568,496.59,5
20314,392,470.09,4
20314,540,98.63,1
20315,956,104.81,4
20316,986,83.0,1
20316,580,385.0,4
20316,719,491.67,3
20317,201,78.98,4
20318,106,155.42,2
20318,446,45.87,1
20318,575,317.07,2
20319,637,374.69,1
20320,405,198.99,5
20321,237,213.24,2
20321,134,462.46,3
20322,481,45.89,5
20322,576,162.61,5
20322,944,401.56,5
20323,704,198.57,3
20323,700,50.76,4
20323,426,143.91,1
20323,51,151.8,4
20323,512,409.54,1
20324,57,171.66,2
20324,443,260.98,4
20324,716,44.71,3
20325,683,436.4,5
20325,416,282.48,3
20325,680,274.61,5
20326,624,233.96,5
20326,211,61.8,3
20326,220,54.84,4
20326,85,426.28,4
20327,15,143.06,1
20327,110,318.67,2
20327,963,256.09,1
20327,964,104.4,3
20328,849,182.33,2
20328,907,412.37,2
20328,317,51.67,5
20328,618,25.34,4
20329,705,82.48,5
20329,90,293.46,1
20329,412,79.93,3
20329,326,58.27,3
20330,30,180.54,2
20330,54,201.4,2
20331,347,199.76,1
20331,916,116.8,1
20332,246,478.76,1
20332,253,191.06,3
20332,978,225.55,5
20333,552,250.18,5
20334,366,304.58,1
20334,954,220.51,5
20334,652,332.83,3
20335,968,382.88,4
20335,97,151.87,5
20335,763,56.51,5
20335,933,444.3,3
20335,278,12.59,4
20336,238,292.5,2
20336,115,380.34,1
20336,819,353.87,4
20336,775,163.25,5
20337,406,319.78,1
20337,711,384.13,2
20337,69,69.44,1
20338,320,193.65,5
20338,116,98.57,4
20338,20,287.49,4
20338,692,222.56,1
20339,36,174.43,1
20339,811,446.2,3
20340,588,481.17,5
20340,525,418.76,5
20340,226,101.39,3
20340,950,337.37,5
20341,174,324.63,5
20342,618,79.26,4
20342,107,226.8,5
20342,813,379.63,5
20342,334,437.49,3
20342,825,274.31,2
20343,251,415.25,5
20343,41,222.2,2
20343,518,327.22,1
20343,297,499.15,5
20343,343,88.33,2
20344,52,98.86,2
20345,37,313.87,3
20345,659,294.35,5
20345,493,448.79,4
20345,387,334.09,3
20346,275,203.2,2
20346,168,148.81,5
20347,104,116.66,4
20347,254,325.08,3
20348,833,188.22,4
20349,19,344.84,2
20350,639,130.45,2
20351,723,455.07,5
20351,131,482.88,4
20351,965,432.94,1
20351,353,328.04,3
20351,55,381.11,4
20352,889,28.5,4
20352,487,104.19,5
20352,363,35.29,5
20352,954,241.69,5
20353,266,14.39,5
20353,433,203.85,4
20354,96,395.98,4
20354,797,184.24,5
20355,808,276.58,2
20355,122,220.14,5
20355,297,220.9,3
20355,727,44.28,2
20356,670,264.23,4
20356,271,402.89,3
20356,229,463.46,5
20356,441,351.74,3
20356,790,110.98,3
20357,753,30.75,1
20357,314,490.32,4
20358,358,30.56,4
20358,772,320.28,1
20358,569,278.61,4
20358,934,495.97,2
20358,896,7.81,4
20359,774,480.34,3
20359,836,357.11,2
20359,235,372.44,4
20360,583,442.67,5
20361,845,154.88,1
20361,29,207.06,2
20361,383,125.86,2
20361,838,423.63,1
20362,107,210.44,3
20362,201,393.94,3
20362,813,82.49,4
20362,618,446.97,5
20362,376,440.17,2
20363,614,112.79,3
20363,317,11.35,2
20363,879,150.34,3
20363,24,290.34,5
20364,431,26.58,3
20364,591,168.75,2
20365,809,279.18,5
20365,232,276.39,3
20365,855,34.18,5
20365,528,479.94,1
20366,870,13.87,2
20366,922,165.4,5
20366,587,367.24,3
20366,540,123.97,3
20366,88,223.64,1
20367,843,150.66,5
20367,208,293.91,3
20367,516,311.64,2
20367,608,378.68,1
20367,441,137.88,4
20368,954,154.55,3
20368,489,439.88,2
20368,173,228.18,5
20368,951,298.48,1
20368,507,435.47,3
20369,777,233.6,2
20369,240,420.18,3
20369,513,95.08,1
20370,546,154.1,2
20371,244,80.33,3
20371,776,257.17,4
20372,742,366.62,3
20372,571,332.98,4
20372,966,355.5,4
20372,849,223.86,2
20373,899,283.57,2
20373,26,263.65,1
20373,719,7.74,4
20373,874,220.79,1
20373,127,120.71,1
20374,399,78.52,2
20375,674,415.83,2
20375,986,482.79,5
20375,599,456.95,4
20376,605,411.97,3
20376,803,221.51,4
20376,420,190.61,1
20377,892,102.86,1
20377,442,201.41,2
